	BayesTS	alpha	beta	prior_sigma	Y_mean	X_mean	Z_mean	gene_symbol
ENSG00000213977	0.669642787394606	10.053316436399951	4.944540276554321	0.5014722327744875	143.78734	25.0	2.292134831460674	TAX1BP3
ENSG00000169435	0.1598958176646705	3.101596561790501	16.154641070954625	0.4971874938372627	1.8090703	4.489795918367347	2.224719101123596	RASSF6
ENSG00000103647	0.5383040087046079	7.794919491788647	6.729498819032768	0.5043649168869776	27.243116	20.857142857142858	2.393258426966292	CORO2B
ENSG00000135702	0.1075560024861713	2.27152218821428	19.127996515296854	0.4981903734657987	1.9844342	3.326530612244898	2.865168539325843	CHST5
ENSG00000101546	0.7495647611484906	9.778339808333907	3.2461780329189	0.4927043407142744	21.004297	24.367346938775512	1.3595505617977528	RBFA
ENSG00000168894	0.7222796827023897	10.274763571442074	3.991849304216458	0.4990236768310228	71.83331	25.0	1.808988764044944	RNF181
ENSG00000037241	0.7146719918083444	9.619315223374873	3.802697143576761	0.5062235022358887	19.66341	24.632653061224488	1.5280898876404494	RPL26L1
ENSG00000133895	0.6069852960562653	8.733584927808495	5.442627598197354	0.4985127659999349	21.814768	24.6530612244898	2.3820224719101124	MEN1
ENSG00000135346	0.0352397779128222	1.0264058190617464	26.98037899806972	0.5133260659996682	78.035194	0.9591836734693876	2.8764044943820224	CGA
ENSG00000147576	0.5479015770868642	8.426629770681272	6.797724523194603	0.5079873858141616	23.825815	24.285714285714285	2.9101123595505616	ADHFE1
ENSG00000051825	0.4957079297945733	6.860218606163263	7.134527915114635	0.4998865102182498	3.7659152	12.755102040816327	1.6179775280898876	MPHOSPH9
ENSG00000115425	0.6939343046248915	7.8050990017179265	3.5380165508077344	0.5147302370604675	5.9924426	16.346938775510203	0.9325842696629212	PECR
ENSG00000164327	0.7003090321838188	9.375669508854314	4.018740399417976	0.4961272671812072	11.968307	23.551020408163264	1.4719101123595506	RICTOR
ENSG00000117318	0.8012300940728869	11.047150423336277	2.710240892277461	0.5000717539770013	125.63889	24.816326530612244	1.0674157303370786	ID3
ENSG00000079112	0.0704021127147332	1.7585358440769996	22.378895352157485	0.49065855544163	6.044959	1.0	2.49438202247191	CDH17
ENSG00000132466	0.6697650444127715	9.281443265770523	4.737554692550368	0.488570003048348	18.844698	24.6530612244898	1.820224719101124	ANKRD17
ENSG00000180357	0.7769829489918173	10.185918464286935	2.945975237433999	0.4925370913771647	12.097752	23.428571428571427	1.3146067415730338	ZNF609
ENSG00000152413	0.311689201165845	5.062087867666664	11.02067571428772	0.5032784770160527	4.6775703	11.26530612244898	2.831460674157303	HOMER1
ENSG00000169313	0.2059570341661454	3.675939574026916	14.121415645883792	0.4903297452400653	4.149658	6.816326530612245	2.741573033707865	P2RY12
ENSG00000049239	0.787009539035635	10.03896640035685	2.726294184759567	0.4745403010318598	31.342922	24.26530612244898	0.9325842696629212	H6PD
ENSG00000075035	0.286201798768553	4.431467080200028	11.018979017539372	0.510513232125261	10.477697	9.489795918367347	2.49438202247191	WSCD2
ENSG00000125319	0.2532503235439112	4.265940727998991	12.55914911976303	0.4881329791930486	1.9881761	2.816326530612245	1.5393258426966292	HROB
ENSG00000126561	0.5443250039460754	7.995017447729336	6.503216071572076	0.5007082653287122	25.237246	21.959183673469383	2.50561797752809	STAT5A
ENSG00000111801	0.7280323942187299	9.635161915626163	3.69463323606789	0.4938566155873942	16.96954	23.244897959183675	1.5168539325842696	BTN3A3
ENSG00000144306	0.8319883777210233	9.817619496960257	1.9959447573334352	0.5063298067613764	8.16966	23.571428571428573	0.6067415730337079	SCRN3
ENSG00000179304	0.0931156762950633	2.1470774445264453	20.22019583416939	0.4989645195949767	0.061161406	0.0	1.8651685393258424	FAM156B
ENSG00000198663	0.7074121332511795	9.864709712953196	4.077452681667747	0.5109601352205672	37.753494	25.0	1.8764044943820224	C6orf89
ENSG00000203907	0.0260675370040982	0.7818193154713762	28.133761111260068	0.4963155283991694	0.7862434	0.6122448979591837	2.9775280898876404	OOEP
ENSG00000241244	0.0668287428857449	1.6186042460235417	23.126534525555424	0.5077561777738988	2.8478374	2.979591836734694	3.0	IGKV1D-16
ENSG00000144224	0.8440130171103385	11.024790405109032	2.0481743354178	0.4836690812743595	53.9992	24.959183673469383	0.8764044943820225	UBXN4
ENSG00000154493	0.0755296343660774	1.7847952467871762	21.75318193155084	0.4909190610754551	1.2420095	2.857142857142857	2.932584269662921	C10orf90
ENSG00000137440	0.1471418362575049	2.762870153301024	16.350579393479197	0.5088588480900539	29.044998	3.979591836734694	2.561797752808989	FGFBP1
ENSG00000124275	0.6366893857330117	8.713400408561837	4.932598074793905	0.5000788570306641	13.3971615	24.244897959183675	1.9550561797752808	MTRR
ENSG00000163462	0.2570532931209015	4.317204193661965	12.184402515710676	0.5020048257829682	5.413145	9.387755102040815	3.0	TRIM46
ENSG00000203867	0.2188951748703715	3.6843710945230495	13.32445770088682	0.5015617507728383	3.9753644	7.204081632653061	2.943820224719101	RBM20
ENSG00000170608	0.227382013560724	3.919218325234613	13.495767658986502	0.5020390992589543	2.4861696	2.510204081632653	1.0449438202247192	FOXA3
ENSG00000140263	0.3912610230203048	5.985414728115559	9.371654971391516	0.4997411676776549	9.230066	13.53061224489796	2.550561797752809	SORD
ENSG00000204370	0.7218596145190638	10.23048434764744	3.915316831912241	0.5053490376610378	50.613453	25.0	1.6067415730337078	SDHD
ENSG00000155085	0.3511495102990972	5.291145256350501	9.702340170862326	0.4908998528893177	2.1349287	3.8979591836734695	0.7640449438202247	AK9
ENSG00000100360	0.5830071104185287	8.682071129981876	6.308210605570428	0.502507181554646	14.735052	24.59183673469388	2.865168539325843	IFT27
ENSG00000177098	0.5691899095823667	7.730878247968652	5.766776440300333	0.4871773765734171	20.851562	17.857142857142858	1.797752808988764	SCN4B
ENSG00000274070	0.4085733694127173	6.060477615158601	8.805567025383034	0.4942397435237599	4.183288	11.755102040816327	1.7640449438202248	CASTOR2
ENSG00000157500	0.6796624236335558	9.759655729311971	4.594307917555728	0.5094978201075943	17.960176	24.428571428571427	1.898876404494382	APPL1
ENSG00000087448	0.5546536075382541	8.227545490958228	6.601622548885621	0.5050465835351129	19.124825	23.306122448979597	2.7191011235955056	KLHL42
ENSG00000138650	0.2833159642881423	4.514338360629821	11.358617413468906	0.4970870286755071	5.6736374	9.20408163265306	2.337078651685393	PCDH10
ENSG00000130037	0.3086652541487233	4.939705783713921	10.90590117610748	0.4826711181453728	9.850043	9.693877551020408	2.292134831460674	KCNA5
ENSG00000097021	0.6157747527809856	8.611942724895552	5.428283099751651	0.4950204747109711	31.61958	23.877551020408163	2.337078651685393	ACOT7
ENSG00000204136	0.6583150042565872	8.074076160641937	4.23232991998646	0.4968459703628264	8.001751	15.36734693877551	0.8539325842696629	GGTA1
ENSG00000135821	0.6786187225078103	9.794175762937831	4.709141377363635	0.4961638713753227	341.27325	25.0	2.269662921348315	GLUL
ENSG00000132911	0.0269112647634966	0.7575335253836578	28.766316280276545	0.5059458002670725	0.25355917	0.3265306122448979	2.741573033707865	NMUR2
ENSG00000075702	0.1343594808107616	2.573883777593927	16.89686740673269	0.5020228545328491	4.274513	3.979591836734694	2.9213483146067416	WDR62
ENSG00000203805	0.2206431280052036	3.7131842516036384	13.348435357742286	0.4965617498474731	3.7455423	7.714285714285714	2.741573033707865	PLPP4
ENSG00000164118	0.6973372517735594	8.578009036974306	3.89102729201581	0.489978781045933	7.293171	20.020408163265305	1.146067415730337	CEP44
ENSG00000155368	0.7181394298167687	10.492621353874291	4.154331735167325	0.4912312804650575	131.97324	25.0	1.797752808988764	DBI
ENSG00000180900	0.6757855249905197	9.780693958833831	4.634799013015027	0.5062157008757964	38.85425	24.959183673469383	2.056179775280899	SCRIB
ENSG00000173473	0.7163312478226552	10.090950208959892	4.1069064172380125	0.4960264842910809	23.094208	24.816326530612244	1.7303370786516854	SMARCC1
ENSG00000197245	0.4851259511003286	6.648775543513227	7.151665714746804	0.4975771504331808	5.569917	12.081632653061224	1.7303370786516854	FAM110D
ENSG00000088543	0.6368024892335018	8.810518526321022	4.96552494314932	0.4848826576479078	15.859725	22.551020408163264	1.9662921348314608	C3orf18
ENSG00000116478	0.7871398375626578	10.576879151218364	2.86413006753342	0.4973131655974516	65.12808	25.0	1.3258426966292134	HDAC1
ENSG00000177425	0.6980800404814507	7.967992518650889	3.460602651685241	0.5014325652366054	11.285293	16.6734693877551	0.5617977528089888	PAWR
ENSG00000106384	0.0731620698912186	1.7909159164557364	22.45587310996863	0.4985676592702844	1.3330793	1.326530612244898	2.213483146067416	MOGAT3
ENSG00000178202	0.5756174433330072	8.030291560211928	5.997214097991177	0.4999986986535434	17.21974	21.489795918367346	2.1797752808988764	POGLUT3
ENSG00000050165	0.7166615192146023	9.96827344216112	3.9382596406332415	0.5021210297181422	151.45053	24.0	1.6853932584269662	DKK3
ENSG00000146826	0.6697723187433341	9.352839958061624	4.549284268111376	0.4889286119144247	24.599714	24.51020408163265	1.8876404494382024	TRAPPC14
ENSG00000172469	0.4433948707232395	6.734988608730825	8.517396212907274	0.4945790331247622	4.8527665	16.571428571428573	2.3820224719101124	MANEA
ENSG00000116685	0.5895249497233045	8.600621831832623	5.935440657383767	0.4929161531559735	39.274708	25.0	2.7191011235955056	KIAA2013
ENSG00000196411	0.6255168462534705	8.73810343092248	5.285471748626932	0.5060883792182426	33.314804	20.571428571428573	1.8651685393258424	EPHB4
ENSG00000241973	0.6752061112739617	9.52170753258051	4.601897147596414	0.5097605632254515	43.10795	24.959183673469383	2.146067415730337	PI4KA
ENSG00000123815	0.7471151690617368	9.86978623897924	3.333025978300207	0.5007224772234928	24.443054	24.897959183673468	1.4157303370786516	COQ8B
ENSG00000162231	0.919662542741192	12.628018074366391	1.0917375707909087	0.5108485739635087	73.17044	25.0	0.3146067415730337	NXF1
ENSG00000167136	0.6949738603203091	9.55618533189318	4.207995484267645	0.5002275997512013	14.018357	24.22448979591837	1.449438202247191	ENDOG
ENSG00000082805	0.7009031875321314	9.494473803669964	3.990858680230709	0.4821626663788339	12.73589	23.346938775510203	1.4831460674157304	ERC1
ENSG00000046889	0.4613441538435817	6.769892593265825	7.920537898144976	0.507156197207065	5.3360825	15.16326530612245	2.0	PREX2
ENSG00000167674	0.8852696787988813	11.185675374566452	1.4564612389799227	0.5027681101597208	29.82276	24.959183673469383	0.3370786516853932	HDGFL2
ENSG00000136731	0.6981083654680901	9.132268448723089	3.942690803076157	0.5102538585985436	10.301868	23.571428571428573	1.4943820224719102	UGGT1
ENSG00000213465	0.8177031860999129	11.821219808931431	2.705066994989149	0.4892532905516987	166.90761	25.0	1.3820224719101124	ARL2
ENSG00000167394	0.572284973643448	7.2529887613064306	5.2934570431574	0.4960560730430601	3.5043612	14.244897959183673	1.1348314606741574	ZNF668
ENSG00000146535	0.6521401408929743	9.295194864977075	4.838373772797297	0.5033369766190372	31.544611	24.97959183673469	2.134831460674157	GNA12
ENSG00000170807	0.064514182200947	1.5421754240570753	22.29496494615888	0.4969375290423506	17.301054	1.8979591836734693	2.955056179775281	LMOD2
ENSG00000108381	0.4402685956639462	6.576897304320784	8.408951208984247	0.4928745069670983	9.203896	17.122448979591837	2.49438202247191	ASPA
ENSG00000067334	0.58641388113424	8.616954594036084	6.055650571617299	0.5077216657689759	13.389505	24.346938775510203	2.4719101123595504	DNTTIP2
ENSG00000123908	0.7469539774414897	9.322730310615729	3.207372622147576	0.4925619002660341	11.545175	23.142857142857142	1.0561797752808988	AGO2
ENSG00000163348	0.7015218082215169	9.708121619848775	4.026941640408762	0.5102746682848537	35.33551	25.0	1.696629213483146	PYGO2
ENSG00000176903	0.5965699305399228	8.834630122772145	5.943340190872831	0.5092800663804392	69.088806	24.632653061224488	2.808988764044944	PNMA1
ENSG00000225526	0.1378979981119433	2.6549126929895337	16.768715319168244	0.5005355233243121	1.7206005	3.0	2.426966292134832	MKRN2OS
ENSG00000148948	0.1941592346683063	3.457149943548256	14.388738853244694	0.4960985498106237	2.7037764	6.755102040816326	2.9213483146067416	LRRC4C
ENSG00000155093	0.4811407487323969	7.149476035111694	7.504857865112736	0.4921874732179168	21.50553	19.244897959183675	2.752808988764045	PTPRN2
ENSG00000215217	0.1999057359575611	3.452190577796771	13.932739086364958	0.4978017903708195	4.544203	7.224489795918367	2.7865168539325844	CFAP90
ENSG00000197106	0.243926527581425	4.053662417189491	12.426374331055609	0.5053379798738002	13.213403	8.122448979591837	2.831460674157303	SLC6A17
ENSG00000107295	0.2934866589922834	4.777725010443921	11.330280881666356	0.5038935022719908	35.951855	10.122448979591836	2.6741573033707864	SH3GL2
ENSG00000089916	0.6722442047119447	8.679181067945562	4.198223670066636	0.4880114863788512	7.026197	21.10204081632653	1.3932584269662922	GPATCH2L
ENSG00000125903	0.0108051900978255	0.3111730361050602	28.749040531122795	0.5035525509746763	0.0045539173	0.0	2.966292134831461	DEFB129
ENSG00000125266	0.6875219872156564	9.569432004685735	4.491909858209836	0.4940104390068318	19.848677	23.6530612244898	1.752808988764045	EFNB2
ENSG00000105402	0.8857375299165126	11.968429866543216	1.5455410964282916	0.5085422546609154	72.90063	25.0	0.5393258426966292	NAPA
ENSG00000138678	0.5833019753276699	7.729586290934255	5.433569084401458	0.4928108970787666	8.65451	15.816326530612244	1.1235955056179776	GPAT3
ENSG00000169193	0.5066418735047375	7.420081234542905	7.4229612189011105	0.4950588245687647	5.271714	18.6530612244898	2.460674157303371	CCDC126
ENSG00000136448	0.845313719586457	10.94392103762122	1.9577457017324171	0.5065801148878983	42.683228	25.0	1.0	NMT1
ENSG00000012983	0.639732587953661	9.310235096173102	5.276028472839862	0.4956468856990573	31.211586	24.51020408163265	2.3258426966292136	MAP4K5
ENSG00000066336	0.5297182040324205	7.752515257392316	6.949244353690933	0.5033234502736628	40.9342	21.3265306122449	2.629213483146068	SPI1
ENSG00000006712	0.824095116253402	11.3239722073468	2.451708023873136	0.500560722482766	62.400543	25.0	1.247191011235955	PAF1
ENSG00000243477	0.7509824958891156	9.933764318862751	3.3692137765258465	0.4943501819095077	16.328669	24.3265306122449	1.348314606741573	NAA80
ENSG00000160886	0.1087175299159019	2.17093378921738	18.283954397164567	0.4970808639416492	2.3654191	3.142857142857143	2.943820224719101	LY6K
ENSG00000085449	0.7410894828922832	9.89957781660008	3.5521778375778514	0.4950568479598261	20.286179	24.6530612244898	1.595505617977528	WDFY1
ENSG00000154727	0.6933080864210778	9.239862600900413	4.084087007457754	0.510224911442182	13.36685	24.163265306122447	1.6741573033707866	GABPA
ENSG00000178804	0.0230382914893128	0.7349267434559323	30.17203854294383	0.4988591761884646	0.2449188	0.4489795918367347	2.853932584269663	H1-8
ENSG00000057294	0.3554141293766278	5.555157831002342	9.987669492201116	0.5084859571492724	7.308045	10.653061224489797	2.247191011235955	PKP2
ENSG00000174444	0.7251112715668814	10.656876864922213	3.992862383715278	0.500805153259832	799.3181	25.0	2.157303370786517	RPL4
ENSG00000109061	0.0534937899786822	1.328612901023266	23.46261518723557	0.508947747510775	25.88922	1.489795918367347	2.966292134831461	MYH1
ENSG00000220201	0.3839344493371309	5.93317550608221	9.574244023424818	0.5046415459228947	6.2628098	15.06122448979592	2.0898876404494384	ZGLP1
ENSG00000243449	0.4644585288583316	7.0672919196089055	7.9881487045812	0.49380368866627	21.00495	19.18367346938776	3.0	NICOL1
ENSG00000177542	0.6820949130836303	9.495994125890238	4.421765554948832	0.4929249102338792	33.742397	24.0	1.9101123595505616	SLC25A22
ENSG00000256525	0.6760476288058294	8.442430752517492	4.078158708350785	0.5134180423445951	9.009399	20.489795918367346	1.404494382022472	POLG2
ENSG00000089060	0.590538201365017	8.566732749314895	5.766326295719475	0.4994119569256534	18.647476	24.06122448979592	2.415730337078652	SLC8B1
ENSG00000265817	0.2201660438023858	4.013179194525439	13.907728115239951	0.5051806102369155	1.4681345	2.693877551020408	1.550561797752809	FSBP
ENSG00000184178	0.628030808374102	8.790558809548838	5.10604527905715	0.5013879089760651	8.160815	22.51020408163265	1.8651685393258424	SCFD2
ENSG00000198205	0.2418905082037667	4.109793170108492	12.925728394784803	0.4976120669876426	1.9258738	4.8979591836734695	2.168539325842697	ZXDA
ENSG00000196227	0.6822053693036646	8.351630299355216	3.831390808178788	0.5031324831367738	8.404852	21.244897959183675	1.4157303370786516	FAM217B
ENSG00000171160	0.6972928889430741	9.22522716358397	4.039984102995785	0.4981692401934232	12.520003	21.836734693877556	1.651685393258427	MORN4
ENSG00000138756	0.733313040597945	8.33640379475831	3.037569218745716	0.5063234403362361	5.8096924	18.959183673469383	0.8314606741573034	BMP2K
ENSG00000143727	0.6815942294221085	9.59058873910691	4.513988174995164	0.4983960674443662	42.200493	24.97959183673469	1.752808988764045	ACP1
ENSG00000170484	0.0143087552468657	0.4414171453285626	30.114136715985136	0.4970689353490015	0.55010194	0.2244897959183673	3.0	KRT74
ENSG00000100600	0.6324472268485544	9.500808696242272	5.361274102196874	0.5013158062425471	54.56753	24.571428571428573	2.224719101123596	LGMN
